Id,Label,Source,Target,Weight,Season
,,LORAS,OLYVAR,11.0,3.0
,,SANSA,TYWIN,11.0,3.0
,,CERSEI,JAIME,10.0,3.0
,,CERSEI,MERYN_TRANT,10.0,3.0
,,EDMURE,WALDER,10.0,3.0
,,GILLY,MAESTER_AEMON,10.0,3.0
,,JEOR,SAM,10.0,3.0
,,LOCKE,ROOSE_BOLTON,10.0,3.0
,,LORAS,OLENNA,10.0,3.0
,,LORAS,TYRION,10.0,3.0
,,MAESTER_AEMON,SAM,10.0,3.0
,,MANCE,ORELL,10.0,3.0
,,MANCE,YGRITTE,10.0,3.0
,,MERYN_TRANT,TYRION,10.0,3.0
,,TALISA,WALDER,10.0,3.0
,,TYWIN,VARYS,10.0,3.0
,,BRIENNE,ROOSE_BOLTON,9.0,3.0
,,GENDRY,HOT_PIE,9.0,3.0
,,GENDRY,STANNIS,9.0,3.0
,,GRENN,SAM,9.0,3.0
,,HODOR,RICKON,9.0,3.0
,,JOJEN,RICKON,9.0,3.0
,,LITTLE_SAM,GILLY,9.0,3.0
,,LITTLE_SAM,SAM,9.0,3.0
,,LORAS,TYWIN,9.0,3.0
,,PYCELLE,TYRION,9.0,3.0
,,ROBB,TYWIN,9.0,3.0
,,ROOSE_BOLTON,TYWIN,9.0,3.0
,,BLACK_WALDER,ROBB,8.0,3.0
,,BRAN,JON,8.0,3.0
,,BRONN,MERYN_TRANT,8.0,3.0
,,BRYNDEN,ROOSE_BOLTON,8.0,3.0
,,BRYNDEN,TALISA,8.0,3.0
,,CATELYN,JAIME,8.0,3.0
,,CRASTER,RAST,8.0,3.0
,,DAENERYS,PRENDAHL,8.0,3.0
,,EDDISON_TOLLETT,SAM,8.0,3.0
,,EDMURE,TALISA,8.0,3.0
,,FARMER,JON,8.0,3.0
,,GILLY,MEERA,8.0,3.0
,,HODOR,SAM,8.0,3.0
,,JEOR,KARL_TANNER,8.0,3.0
,,JOFFREY,LORAS,8.0,3.0
,,JOFFREY,OLENNA,8.0,3.0
,,JON,SAM,8.0,3.0
,,MEERA,SAM,8.0,3.0
,,MERYN_TRANT,TARYN_MANT,8.0,3.0
,,ROSLIN,WALDER,8.0,3.0
,,BARRISTAN,MISSANDEI,7.0,3.0
,,BERIC,GENDRY,7.0,3.0
,,CATELYN,HOSTER,7.0,3.0
,,CERSEI,PYCELLE,7.0,3.0
,,CERSEI,SANSA,7.0,3.0
,,DAARIO,MISSANDEI,7.0,3.0
,,DAARIO,PRENDAHL,7.0,3.0
,,EDMURE,LOTHAR,7.0,3.0
,,FARMER,TORMUND,7.0,3.0
,,GRENN,JEOR,7.0,3.0
,,PYCELLE,TYWIN,7.0,3.0
,,ROOSE_BOLTON,TALISA,7.0,3.0
,,SANSA,VARYS,7.0,3.0
,,THEON,YARA,7.0,3.0
,,BARRISTAN,DAARIO,6.0,3.0
,,BERIC,MELISANDRE,6.0,3.0
,,BRIENNE,CATELYN,6.0,3.0
,,BRYNDEN,WALDER,6.0,3.0
,,CATELYN,JOYEUSE,6.0,3.0
,,DAARIO,GREY_WORM,6.0,3.0
,,EDDISON_TOLLETT,JEOR,6.0,3.0
,,FARMER,YGRITTE,6.0,3.0
,,HOT_PIE,THOROS,6.0,3.0
,,JAIME,RENLY,6.0,3.0
,,JORAH,MERO,6.0,3.0
,,MACE,OLENNA,6.0,3.0
,,MERO,MISSANDEI,6.0,3.0
,,NED,SANSA,6.0,3.0
,,ROBB,ROSLIN,6.0,3.0
,,ROBB,THEON,6.0,3.0
,,ARYA,MELISANDRE,5.0,3.0
,,BARRISTAN,GREY_WORM,5.0,3.0
,,BARRISTAN,ROBERT,5.0,3.0
,,BLACK_WALDER,EDMURE,5.0,3.0
,,BLACK_WALDER,LOTHAR,5.0,3.0
,,BRAN,NED,5.0,3.0
,,BRYNDEN,RICKARD_KARSTARK,5.0,3.0
,,CATELYN,RICKARD_KARSTARK,5.0,3.0
,,CERSEI,VARYS,5.0,3.0
,,CRASTER,SAM,5.0,3.0
,,GENDRY,HOUND,5.0,3.0
,,HOSTER,ROBB,5.0,3.0
,,JOFFREY,NED,5.0,3.0
,,JOFFREY,PYCELLE,5.0,3.0
,,JOJEN,JON,5.0,3.0
,,JON,PYP,5.0,3.0
,,JORAH,KRAZNYS_MO_NAKLOZ,5.0,3.0
,,JORAH,ROBERT,5.0,3.0
,,MARGAERY,TYRION,5.0,3.0
,,MARTYN,WILLEM_LANNISTER,5.0,3.0
,,PYP,SAM,5.0,3.0
,,RAMSAY,ROOSE_BOLTON,5.0,3.0
,,RANDYLL,SAM,5.0,3.0
,,ROBB,SANSA,5.0,3.0
,,ARYA,CERSEI,4.0,3.0
,,ARYA,JOFFREY,4.0,3.0
,,BALON,RAMSAY,4.0,3.0
,,BRAN,ORELL,4.0,3.0
,,BRAN,ROBB,4.0,3.0
,,BRONN,JOFFREY,4.0,3.0
,,CATELYN,ROSLIN,4.0,3.0
,,CERSEI,TARYN_MANT,4.0,3.0
,,EDMURE,FREY_SEPTON,4.0,3.0
,,EDMURE,RICKARD_KARSTARK,4.0,3.0
,,FARMER,ORELL,4.0,3.0
,,GILLY,JOJEN,4.0,3.0
,,GREIZHEN,MISSANDEI,4.0,3.0
,,JAIME,TYRION,4.0,3.0
,,JOFFREY,MERYN_TRANT,4.0,3.0
,,JOFFREY,VARYS,4.0,3.0
,,JOYEUSE,ROBB,4.0,3.0
,,JOYEUSE,TALISA,4.0,3.0
,,JOYEUSE,WALDER,4.0,3.0
,,LITTLEFINGER,PYCELLE,4.0,3.0
,,LITTLEFINGER,TYWIN,4.0,3.0
,,LOCKE,TYWIN,4.0,3.0
,,LORD_OF_BONES,MANCE,4.0,3.0
,,LORD_OF_BONES,TORMUND,4.0,3.0
,,LORD_OF_BONES,YGRITTE,4.0,3.0
,,LOTHAR,WALDER,4.0,3.0
,,MAREI,TYRION,4.0,3.0
,,MARGAERY,RENLY,4.0,3.0
,,MARGAERY,TYWIN,4.0,3.0
,,MELISANDRE,ROBERT,4.0,3.0
,,PYCELLE,VARYS,4.0,3.0
,,QYBURN,ROOSE_BOLTON,4.0,3.0
,,QYBURN,TALISA,4.0,3.0
,,RAMSAY,YARA,4.0,3.0
,,RICKARD_KARSTARK,ROOSE_BOLTON,4.0,3.0
,,ROBERT,STANNIS,4.0,3.0
,,ROSLIN,TALISA,4.0,3.0
,,SORCERER,VARYS,4.0,3.0
,,TARYN_MANT,TYRION,4.0,3.0
,,AERYS,BARRISTAN,3.0,3.0
,,AERYS,ROBERT,3.0,3.0
,,ANGUY,MELISANDRE,3.0,3.0
,,BERIC,MOUNTAIN,3.0,3.0
,,BERIC,NED,3.0,3.0
,,BLACK_WALDER,BRYNDEN,3.0,3.0
,,BLACK_WALDER,CATELYN,3.0,3.0
,,BRAN,GILLY,3.0,3.0
,,BRANDON_STARK,CATELYN,3.0,3.0
,,BRANDON_STARK,JOJEN,3.0,3.0
,,BRIENNE,SELWYN,3.0,3.0
,,BRONN,CERSEI,3.0,3.0
,,BRONN,SANSA,3.0,3.0
,,BRYNDEN,LOTHAR,3.0,3.0
,,CATELYN,TYRION,3.0,3.0
,,CRASTER,GRENN,3.0,3.0
,,DAENERYS,GREIZHEN,3.0,3.0
,,EDMURE,ROOSE_BOLTON,3.0,3.0
,,FARMER,JOJEN,3.0,3.0
,,GENDRY,ROBERT,3.0,3.0
,,GILLY,HODOR,3.0,3.0
,,GILLY,RANDYLL,3.0,3.0
,,HIGH_SEPTON,JOFFREY,3.0,3.0
,,HIGH_SEPTON,MARGAERY,3.0,3.0
,,HODOR,ORELL,3.0,3.0
,,HOSTER,WALDER,3.0,3.0
,,HOUND,JOFFREY,3.0,3.0
,,JAIME,ROBB,3.0,3.0
,,JAIME,SELWYN,3.0,3.0
,,JOANNA,TYWIN,3.0,3.0
,,JOFFREY,RENLY,3.0,3.0
,,JOFFREY,ROBB,3.0,3.0
,,JOFFREY,SHAE,3.0,3.0
,,JOJEN,NED,3.0,3.0
,,JOJEN,ORELL,3.0,3.0
,,JON,LORD_OF_BONES,3.0,3.0
,,JON,NED,3.0,3.0
,,JON,OSHA,3.0,3.0
,,LITTLEFINGER,OLYVAR,3.0,3.0
,,LITTLEFINGER,ROS,3.0,3.0
,,LITTLEFINGER,SHAE,3.0,3.0
,,LORAS,MACE,3.0,3.0
,,LOTHAR,ROBB,3.0,3.0
,,MACE,MARGAERY,3.0,3.0
,,MEERA,ORELL,3.0,3.0
,,MERRY,WALDER,3.0,3.0
,,MERYN_TRANT,PODRICK,3.0,3.0
,,MISSANDEI,PRENDAHL,3.0,3.0
,,MISSANDEI,RADZAI_MO_ERAZ,3.0,3.0
,,MOUNTAIN,ROBB,3.0,3.0
,,NED,ROBB,3.0,3.0
,,NED,ROBERT,3.0,3.0
,,NED,VARYS,3.0,3.0
,,OLENNA,PODRICK,3.0,3.0
,,OLENNA,ROBERT,3.0,3.0
,,ORELL,OSHA,3.0,3.0
,,ORELL,RICKON,3.0,3.0
,,PODRICK,SHAE,3.0,3.0
,,QYBURN,ROBB,3.0,3.0
,,RAMSAY,ROBB,3.0,3.0
,,RENLY,STANNIS,3.0,3.0
,,RICKARD_KARSTARK,TALISA,3.0,3.0
,,RICKARD_KARSTARK,WILLEM_LANNISTER,3.0,3.0
,,ROBB,STANNIS,3.0,3.0
,,ROBB,TYRION,3.0,3.0
,,ROBERT,THOROS,3.0,3.0
,,ROOSE_BOLTON,STEELSHANKS_WALTON,3.0,3.0
,,ROOSE_BOLTON,THEON,3.0,3.0
,,ROS,TYRION,3.0,3.0
,,SORCERER,TYRION,3.0,3.0
,,STANNIS,TYWIN,3.0,3.0
,,AEGON,DAVOS,2.0,3.0
,,AEGON,SHIREEN,2.0,3.0
,,AERYS,JAIME,2.0,3.0
,,AERYS,JOFFREY,2.0,3.0
,,AERYS,NED,2.0,3.0
,,ANGUY,HOT_PIE,2.0,3.0
,,ARYA,CATELYN,2.0,3.0
,,ARYA,ILYN_PAYNE,2.0,3.0
,,ARYA,MERYN_TRANT,2.0,3.0
,,ARYA,MYCAH,2.0,3.0
,,ARYA,ROBB,2.0,3.0
,,ARYA,ROOSE_BOLTON,2.0,3.0
,,ARYA,SANSA,2.0,3.0
,,BALERION,DAVOS,2.0,3.0
,,BALON,ROBB,2.0,3.0
,,BALON,ROOSE_BOLTON,2.0,3.0
,,BARRISTAN,KRAZNYS_MO_NAKLOZ,2.0,3.0
,,BARRISTAN,RADZAI_MO_ERAZ,2.0,3.0
,,BERT,SHIREEN,2.0,3.0
,,BLACK_WALDER,JOYEUSE,2.0,3.0
,,BOROS,MERYN_TRANT,2.0,3.0
,,BRAN,FARMER,2.0,3.0
,,BRAN,MAESTER_LUWIN,2.0,3.0
,,BRAN,THEON,2.0,3.0
,,BRAN,TORMUND,2.0,3.0
,,BRAN,YGRITTE,2.0,3.0
,,BRONN,HIGH_SEPTON,2.0,3.0
,,BRONN,LORAS,2.0,3.0
,,BRONN,MARGAERY,2.0,3.0
,,BRONN,OLENNA,2.0,3.0
,,BRONN,PYCELLE,2.0,3.0
,,BRONN,SHAE,2.0,3.0
,,BRONN,TARYN_MANT,2.0,3.0
,,BRONN,TYWIN,2.0,3.0
,,BRYNDEN,HOSTER,2.0,3.0
,,BRYNDEN,ROSLIN,2.0,3.0
,,CATELYN,HOUND,2.0,3.0
,,CATELYN,JON,2.0,3.0
,,CATELYN,LOTHAR,2.0,3.0
,,CATELYN,RICKON,2.0,3.0
,,CATELYN,TYWIN,2.0,3.0
,,CERSEI,HIGH_SEPTON,2.0,3.0
,,CERSEI,HOUND,2.0,3.0
,,CERSEI,ILYN_PAYNE,2.0,3.0
,,CERSEI,PODRICK,2.0,3.0
,,CERSEI,STANNIS,2.0,3.0
,,CRASTER,EDDISON_TOLLETT,2.0,3.0
,,CRASTER,JON,2.0,3.0
,,DAENERYS,DROGO,2.0,3.0
,,DAENERYS,ROBERT,2.0,3.0
,,DAREON,HOBB,2.0,3.0
,,DAREON,SAM,2.0,3.0
,,DAVOS,MATTHOS,2.0,3.0
,,DAVOS,ROBB,2.0,3.0
,,DAVOS,RYLENE,2.0,3.0
,,DESMOND,ELDRICK,2.0,3.0
,,DESMOND,SANSA,2.0,3.0
,,DESMOND,TYRION,2.0,3.0
,,EDDISON_TOLLETT,KARL_TANNER,2.0,3.0
,,EDMURE,HOUND,2.0,3.0
,,EDMURE,JOYEUSE,2.0,3.0
,,EDMURE,MOUNTAIN,2.0,3.0
,,EDMURE,TYWIN,2.0,3.0
,,FARMER,HODOR,2.0,3.0
,,FARMER,MEERA,2.0,3.0
,,FARMER,OSHA,2.0,3.0
,,FARMER,RICKON,2.0,3.0
,,FREY_SEPTON,ROSLIN,2.0,3.0
,,FREY_SEPTON,WALDER,2.0,3.0
,,GENDRY,TYWIN,2.0,3.0
,,GILLY,RAST,2.0,3.0
,,GREIZHEN,JORAH,2.0,3.0
,,GREIZHEN,KRAZNYS_MO_NAKLOZ,2.0,3.0
,,GRENN,KARL_TANNER,2.0,3.0
,,GREY_WORM,MERO,2.0,3.0
,,GREY_WORM,MISSANDEI,2.0,3.0
,,HIGH_SEPTON,LORAS,2.0,3.0
,,HIGH_SEPTON,OLENNA,2.0,3.0
,,HIGH_SEPTON,PYCELLE,2.0,3.0
,,HIGH_SEPTON,SANSA,2.0,3.0
,,HIGH_SEPTON,TYRION,2.0,3.0
,,HIGH_SEPTON,TYWIN,2.0,3.0
,,HODOR,JON,2.0,3.0
,,HODOR,TORMUND,2.0,3.0
,,HODOR,YGRITTE,2.0,3.0
,,HOUND,ILYN_PAYNE,2.0,3.0
,,HOUND,MERYN_TRANT,2.0,3.0
,,HOUND,NED,2.0,3.0
,,HOUND,ROBB,2.0,3.0
,,HOUND,ROOSE_BOLTON,2.0,3.0
,,ILYN_PAYNE,JOFFREY,2.0,3.0
,,ILYN_PAYNE,MERYN_TRANT,2.0,3.0
,,ILYN_PAYNE,NED,2.0,3.0
,,JAIME,LORAS,2.0,3.0
,,JAIME,NED,2.0,3.0
,,JAIME,PYCELLE,2.0,3.0
,,JAIME,STANNIS,2.0,3.0
,,JEOR,JON,2.0,3.0
,,JOFFREY,STANNIS,2.0,3.0
,,JOJEN,TORMUND,2.0,3.0
,,JOJEN,YGRITTE,2.0,3.0
,,JON,MEERA,2.0,3.0
,,JON,QHORIN_HALFHAND,2.0,3.0
,,JON,RICKON,2.0,3.0
,,JORAH,PRENDAHL,2.0,3.0
,,JOYEUSE,ROSLIN,2.0,3.0
,,KARL_TANNER,RAST,2.0,3.0
,,KARL_TANNER,SAM,2.0,3.0
,,LITTLEFINGER,PODRICK,2.0,3.0
,,LOCKE,QYBURN,2.0,3.0
,,LOCKE,STEELSHANKS_WALTON,2.0,3.0
,,LORAS,PYCELLE,2.0,3.0
,,LORAS,RENLY,2.0,3.0
,,LORAS,SHAE,2.0,3.0
,,LOTHAR,ROSLIN,2.0,3.0
,,LOTHAR,TALISA,2.0,3.0
,,LYSA,TYWIN,2.0,3.0
,,LYSA,VARYS,2.0,3.0
,,MARGAERY,PYCELLE,2.0,3.0
,,MARTYN,ROBB,2.0,3.0
,,MEERA,TORMUND,2.0,3.0
,,MEERA,YGRITTE,2.0,3.0
,,MELISANDRE,SELYSE,2.0,3.0
,,MOUNTAIN,THOROS,2.0,3.0
,,MOUNTAIN,TYWIN,2.0,3.0
,,MYRANDA,RAMSAY,2.0,3.0
,,NED,RICKARD_KARSTARK,2.0,3.0
,,NED,THOROS,2.0,3.0
,,NED,TYRION,2.0,3.0
,,OLENNA,PYCELLE,2.0,3.0
,,OLENNA,RENLY,2.0,3.0
,,OSHA,TORMUND,2.0,3.0
,,OSHA,YGRITTE,2.0,3.0
,,PODRICK,SANSA,2.0,3.0
,,PYCELLE,SANSA,2.0,3.0
,,QHORIN_HALFHAND,YGRITTE,2.0,3.0
,,QYBURN,SELWYN,2.0,3.0
,,QYBURN,TYWIN,2.0,3.0
,,RAMSAY,VIOLET,2.0,3.0
,,RENLY,ROBERT,2.0,3.0
,,RENLY,SANSA,2.0,3.0
,,RENLY,TYWIN,2.0,3.0
,,RICKARD_KARSTARK,ROSLIN,2.0,3.0
,,RICKARD_KARSTARK,THEON,2.0,3.0
,,RICKARD_KARSTARK,WALDER,2.0,3.0
,,RICKON,ROBB,2.0,3.0
,,RICKON,THEON,2.0,3.0
,,RICKON,TORMUND,2.0,3.0
,,RICKON,YGRITTE,2.0,3.0
,,ROBB,VARYS,2.0,3.0
,,ROBERT,TYWIN,2.0,3.0
,,RYLENE,STANNIS,2.0,3.0
,,SALLADHOR,STANNIS,2.0,3.0
,,SELYSE,SHIREEN,2.0,3.0
,,SHAE,TYWIN,2.0,3.0
,,STEELSHANKS_WALTON,TYWIN,2.0,3.0
,,TYRION,WALDER,2.0,3.0
,,TYWIN,WALDER,2.0,3.0
,,ARYA,HOUND,162.0,4.0
,,JAIME,TYRION,147.0,4.0
,,CERSEI,JAIME,131.0,4.0
,,DAENERYS,JORAH,106.0,4.0
,,CERSEI,TYWIN,104.0,4.0
,,LITTLEFINGER,SANSA,96.0,4.0
,,TYRION,TYWIN,94.0,4.0
,,JON,SAM,89.0,4.0
,,LYSA,SANSA,88.0,4.0
,,BRONN,TYRION,86.0,4.0
,,JAIME,TYWIN,83.0,4.0
,,PODRICK,TYRION,80.0,4.0
,,GILLY,SAM,79.0,4.0
,,OBERYN,TYWIN,79.0,4.0
,,BRIENNE,PODRICK,78.0,4.0
,,OBERYN,TYRION,78.0,4.0
,,SHAE,TYRION,78.0,4.0
,,ALLISER_THORNE,JON,68.0,4.0
,,JOFFREY,TYRION,64.0,4.0
,,DAENERYS,MISSANDEI,63.0,4.0
,,RAMSAY,THEON,63.0,4.0
,,CERSEI,OBERYN,57.0,4.0
,,LITTLEFINGER,LYSA,55.0,4.0
,,DAARIO,DAENERYS,54.0,4.0
,,GRENN,JON,52.0,4.0
,,DAVOS,STANNIS,51.0,4.0
,,GREY_WORM,MISSANDEI,50.0,4.0
,,JON,MANCE,50.0,4.0
,,ELLARIA,OBERYN,48.0,4.0
,,BRAN,MEERA,47.0,4.0
,,MARGAERY,OLENNA,46.0,4.0
,,SANSA,TYRION,46.0,4.0
,,ROBIN,SANSA,45.0,4.0
,,BRAN,HODOR,44.0,4.0
,,JOJEN,MEERA,44.0,4.0
,,CERSEI,JOFFREY,43.0,4.0
,,CERSEI,TYRION,43.0,4.0
,,TOMMEN,TYWIN,43.0,4.0
,,BRAN,JOJEN,42.0,4.0
,,EDDISON_TOLLETT,JON,41.0,4.0
,,BRIENNE,JAIME,40.0,4.0
,,JANOS,JON,39.0,4.0
,,RAMSAY,ROOSE_BOLTON,39.0,4.0
,,CERSEI,MARGAERY,38.0,4.0
,,ARYA,BRIENNE,36.0,4.0
,,JOFFREY,MARGAERY,36.0,4.0
,,MELISANDRE,SELYSE,36.0,4.0
,,JON,TORMUND,35.0,4.0
,,BARRISTAN,JORAH,34.0,4.0
,,OBERYN,VARYS,34.0,4.0
,,PYP,SAM,34.0,4.0
,,BARRISTAN,DAENERYS,32.0,4.0
,,STYR,YGRITTE,32.0,4.0
,,EDDISON_TOLLETT,GRENN,31.0,4.0
,,JAIME,JOFFREY,31.0,4.0
,,DONTOS,SANSA,30.0,4.0
,,JOFFREY,TYWIN,30.0,4.0
,,LITTLEFINGER,YOHN_ROYCE,30.0,4.0
,,BRONN,JAIME,29.0,4.0
,,HOUND,POLLIVER,29.0,4.0
,,MARGAERY,TOMMEN,29.0,4.0
,,TORMUND,YGRITTE,29.0,4.0
,,CERSEI,PYCELLE,28.0,4.0
,,DAVOS,SHIREEN,27.0,4.0
,,TYRION,VARYS,27.0,4.0
,,ALLISER_THORNE,JANOS,26.0,4.0
,,DAENERYS,GREY_WORM,26.0,4.0
,,MAESTER_AEMON,SAM,26.0,4.0
,,CERSEI,TOMMEN,25.0,4.0
,,JOFFREY,SANSA,25.0,4.0
,,DAENERYS,HIZDAHR,24.0,4.0
,,GILLY,MOLES_TOWN_WHORE,24.0,4.0
,,MELISANDRE,SHIREEN,24.0,4.0
,,BRIENNE,HOT_PIE,23.0,4.0
,,BRIENNE,HOUND,22.0,4.0
,,ANYA_WAYNWOOD,LITTLEFINGER,21.0,4.0
,,HODOR,JOJEN,21.0,4.0
,,JON,LOCKE,21.0,4.0
,,LITTLEFINGER,ROBIN,21.0,4.0
,,MACE,TYWIN,21.0,4.0
,,OBERYN,OLYVAR,21.0,4.0
,,SELYSE,STANNIS,21.0,4.0
,,FARMER_HAMLET,HOUND,20.0,4.0
,,GILLY,LITTLE_SAM,20.0,4.0
,,HODOR,MEERA,20.0,4.0
,,STYR,TORMUND,20.0,4.0
,,THEON,YARA,20.0,4.0
,,ARYA,POLLIVER,19.0,4.0
,,CERSEI,QYBURN,18.0,4.0
,,DAVOS,TYCHO,18.0,4.0
,,ELLARIA,OLYVAR,18.0,4.0
,,MORGAN,OBERYN,18.0,4.0
,,MOUNTAIN,OBERYN,18.0,4.0
,,RALF,THEON,18.0,4.0
,,SHAE,TYWIN,18.0,4.0
,,TYWIN,VARYS,18.0,4.0
,,ARYA,TERNESIO_TERYS,17.0,4.0
,,JON,YGRITTE,17.0,4.0
,,KARL_TANNER,MEERA,17.0,4.0
,,LITTLE_SAM,SAM,17.0,4.0
,,LYSA,ROBIN,17.0,4.0
,,MYRANDA,RAMSAY,17.0,4.0
,,SANSA,SHAE,17.0,4.0
,,STANNIS,TYCHO,17.0,4.0
,,CERSEI,VARYS,16.0,4.0
,,GRENN,SAM,16.0,4.0
,,PYCELLE,TYWIN,16.0,4.0
,,DAENERYS,FENNESZ,15.0,4.0
,,RAMSAY,TANSY,15.0,4.0
,,SANSA,YOHN_ROYCE,15.0,4.0
,,BRAN,JON,14.0,4.0
,,BRIENNE,CERSEI,14.0,4.0
,,DAARIO,GREY_WORM,14.0,4.0
,,DAVOS,SALLADHOR,14.0,4.0
,,ELIA,OBERYN,14.0,4.0
,,GRENN,LOCKE,14.0,4.0
,,JAIME,LORAS,14.0,4.0
,,JOJEN,KARL_TANNER,14.0,4.0
,,JON,OLLY,14.0,4.0
,,MACE,OBERYN,14.0,4.0
,,MACE,TYRION,14.0,4.0
,,OLENNA,TYWIN,14.0,4.0
,,ROOSE_BOLTON,THEON,14.0,4.0
,,ALLISER_THORNE,GRENN,13.0,4.0
,,ARYA,FARMER_HAMLET,13.0,4.0
,,BARRISTAN,MISSANDEI,13.0,4.0
,,BRAN,LOCKE,13.0,4.0
,,CERSEI,MACE,13.0,4.0
,,CERSEI,MOUNTAIN,13.0,4.0
,,GRENN,JANOS,13.0,4.0
,,JAIME,PODRICK,13.0,4.0
,,JAIME,TOMMEN,13.0,4.0
,,JOFFREY,TOMMEN,13.0,4.0
,,KARL_TANNER,RAST,13.0,4.0
,,BRIENNE,MARGAERY,12.0,4.0
,,DYING_MAN,HOUND,12.0,4.0
,,JAIME,OBERYN,12.0,4.0
,,JON,STANNIS,12.0,4.0
,,MANCE,STANNIS,12.0,4.0
,,PYCELLE,QYBURN,12.0,4.0
,,TOMMEN,TYRION,12.0,4.0
,,ALLISER_THORNE,MAESTER_AEMON,11.0,4.0
,,ANYA_WAYNWOOD,SANSA,11.0,4.0
,,BARRISTAN,GREY_WORM,11.0,4.0
,,CATELYN,LYSA,11.0,4.0
,,DONTOS,LITTLEFINGER,11.0,4.0
,,ELLARIA,TYRION,11.0,4.0
,,FARMER_HAMLET,SALLY,11.0,4.0
,,JAIME,MARGAERY,11.0,4.0
,,JON,KARL_TANNER,11.0,4.0
,,JORAH,MISSANDEI,11.0,4.0
,,ANYA_WAYNWOOD,YOHN_ROYCE,10.0,4.0
,,ARYA,DYING_MAN,10.0,4.0
,,DAARIO,JORAH,10.0,4.0
,,KARL_TANNER,SISSY,10.0,4.0
,,MORGAN,MORGANS_FRIEND,10.0,4.0
,,OLLY,STYR,10.0,4.0
,,ALLISER_THORNE,SAM,9.0,4.0
,,BRAN,THREE_EYED_RAVEN,9.0,4.0
,,BRONN,PODRICK,9.0,4.0
,,CERSEI,SANSA,9.0,4.0
,,CRASTER,JON,9.0,4.0
,,DAARIO,MISSANDEI,9.0,4.0
,,ELLARIA,MAREI,9.0,4.0
,,ELLARIA,TYWIN,9.0,4.0
,,GREY_WORM,JORAH,9.0,4.0
,,JAIME,SANSA,9.0,4.0
,,JANOS,SAM,9.0,4.0
,,JOFFREY,MACE,9.0,4.0
,,JOFFREY,OLENNA,9.0,4.0
,,JON,MAESTER_AEMON,9.0,4.0
,,ALLISER_THORNE,PYP,8.0,4.0
,,BALON_DWARF,ROBB_DWARF,8.0,4.0
,,BRONN,OBERYN,8.0,4.0
,,DONNEL_HILL,GRENN,8.0,4.0
,,EDDISON_TOLLETT,JANOS,8.0,4.0
,,EDDISON_TOLLETT,SAM,8.0,4.0
,,ELLARIA,MORGAN,8.0,4.0
,,JAIME,MACE,8.0,4.0
,,JOFFREY,OBERYN,8.0,4.0
,,JON,MORAG,8.0,4.0
,,LORAS,MARGAERY,8.0,4.0
,,MACE,VARYS,8.0,4.0
,,MARGAERY,TYRION,8.0,4.0
,,MORGANS_FRIEND,OBERYN,8.0,4.0
,,PYCELLE,VARYS,8.0,4.0
,,SANSA,TYWIN,8.0,4.0
,,ALLISER_THORNE,LOCKE,7.0,4.0
,,BARRISTAN,DAARIO,7.0,4.0
,,BOLTON_GUARD,YARA,7.0,4.0
,,BRAN,KARL_TANNER,7.0,4.0
,,BRAN,LEAF,7.0,4.0
,,CERSEI,ELLARIA,7.0,4.0
,,CERSEI,LORAS,7.0,4.0
,,CERSEI,SHAE,7.0,4.0
,,CRASTER,EDDISON_TOLLETT,7.0,4.0
,,DAENERYS,MEEREEN_CHAMPION,7.0,4.0
,,DAVOS,JON,7.0,4.0
,,DONGO_THE_GIANT,MAG_THE_MIGHTY,7.0,4.0
,,DORNISH_LORD,TYRION,7.0,4.0
,,EDDISON_TOLLETT,PYP,7.0,4.0
,,ENDREW,JAIME,7.0,4.0
,,GILLY,PYP,7.0,4.0
,,GRENN,MAG_THE_MIGHTY,7.0,4.0
,,GUYMON,OLLY,7.0,4.0
,,HIZDAHR,HIZDAHRS_FATHER,7.0,4.0
,,HODOR,LOCKE,7.0,4.0
,,JOFFREY,LITTLEFINGER,7.0,4.0
,,JOFFREY,SHAE,7.0,4.0
,,JON,PYP,7.0,4.0
,,JON,SISSY,7.0,4.0
,,LORAS,TOMMEN,7.0,4.0
,,MACE,MARGAERY,7.0,4.0
,,MACE,TOMMEN,7.0,4.0
,,MAREI,OBERYN,7.0,4.0
,,MELISANDRE,STANNIS,7.0,4.0
,,MOLES_TOWN_MADAM,SAM,7.0,4.0
,,NED,SANSA,7.0,4.0
,,OBERYN,PYCELLE,7.0,4.0
,,OBERYN,SHAE,7.0,4.0
,,OLLY,SAM,7.0,4.0
,,OLLY,YGRITTE,7.0,4.0
,,RAMSAY,YARA,7.0,4.0
,,RENLY_DWARF,STANNIS_DWARF,7.0,4.0
,,SHIREEN,STANNIS,7.0,4.0
,,ALLISER_THORNE,OTHELL_YARWYCK,6.0,4.0
,,ARYA,SALLY,6.0,4.0
,,BALON,THEON,6.0,4.0
,,BRIENNE,CATELYN,6.0,4.0
,,BRIENNE,JOFFREY,6.0,4.0
,,BRIENNE,SANSA,6.0,4.0
,,CATELYN,SANSA,6.0,4.0
,,CERSEI,DONTOS,6.0,4.0
,,CERSEI,MYRCELLA,6.0,4.0
,,DAVOS,MANCE,6.0,4.0
,,DAVOS,SELYSE,6.0,4.0
,,DONTOS,JOFFREY,6.0,4.0
,,ELDER_MEEREEN_SLAVE,MOSSADOR,6.0,4.0
,,FIRST_MATE,YARA,6.0,4.0
,,GOATHERD,MISSANDEI,6.0,4.0
,,GRENN,OLLY,6.0,4.0
